Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close
408,69,V,Colorado ,2,0,2,4,-150,-126
408,70,H,Edmonton ,1,0,0,1,5.5u20,5.5u15
409,1,V,Montreal ,0,0,2,2,5.5u25,5.5u35
409,2,H,Chicago ,0,0,2,3,-150,-153
409,3,V,Detroit ,1,1,1,3,5.5u35,5.5u30
409,4,H,Pittsburgh ,0,2,1,4,-150,-180
409,5,V,Los Angeles ,0,2,1,3,-140,-155
409,6,H,Calgary ,1,2,0,4,5u20,5u15
409,7,V,San Jose ,1,1,0,2,5.5,-111
409,8,H,Anaheim ,1,3,1,5,-120,5.5u35
409,9,V,Columbus ,3,0,0,3,,
409,10,H,Dallas ,0,0,1,1,,
410,51,V,Buffalo ,0,1,0,1,5o25,5o25
410,52,H,NY Rangers ,0,1,1,2,-330,-340
410,53,V,Washington ,1,2,2,5,5.5u30,5.5u30
410,54,H,Carolina ,0,1,1,2,-120,-120
410,55,V,Toronto ,0,1,1,2,-125,5.5u14
410,56,H,Florida ,1,1,2,4,5.5o15,-115
410,57,V,Philadelphia ,0,1,1,2,5.5u15,5.5
410,58,H,Tampa Bay ,1,0,3,4,-140,-109
410,59,V,NY Islanders ,0,2,0,2,5.5u20,5.5u20
410,60,H,Montreal ,0,0,0,0,-245,-222
410,61,V,New Jersey ,0,1,0,1,5.5u30,5.5u35
410,62,H,Ottawa ,0,1,0,2,-135,-119
410,63,V,Boston ,1,0,0,1,-170,-165
410,64,H,Winnipeg ,0,0,1,2,5.5u30,5.5u30
410,65,V,St. Louis ,0,2,0,2,-130,-142
410,66,H,Minnesota ,1,2,1,4,5u15,5u15
410,67,V,Phoenix ,0,0,0,0,5.5u25,5o45
410,68,H,Nashville ,0,1,1,2,-115,-114
410,69,V,Los Angeles ,2,1,0,3,-160,-150
410,70,H,Edmonton ,0,0,0,0,5o20,5o25
410,71,V,Colorado ,1,0,3,4,-125,-115
410,72,H,Vancouver ,1,0,1,2,5.5u30,5.5u40
411,1,V,Chicago ,0,0,0,0,-120,-123
411,2,H,Washington ,2,2,0,4,5.5u30,5.5u25
411,3,V,Columbus ,0,1,1,2,5.5u30,5.5u30
411,4,H,Tampa Bay ,0,3,0,3,-130,-128
411,5,V,NY Islanders ,1,0,1,3,5o25,5o30
411,6,H,New Jersey ,2,0,0,2,-180,-172
411,7,V,Carolina ,2,0,0,2,5.5u30,5.5u30
411,8,H,Detroit ,0,0,1,1,-200,-190
411,9,V,St. Louis ,0,0,0,0,-120,5o40
411,10,H,Dallas ,0,2,1,3,5.5u30,-123
411,11,V,Winnipeg ,2,1,2,5,5.5u25,5.5u25
411,12,H,Calgary ,0,3,0,3,-140,-143
411,13,V,Colorado ,0,1,0,1,5.5u25,5.5u25
411,14,H,San Jose ,2,0,3,5,-170,-190
412,51,V,Buffalo ,0,1,0,1,5o20,5o25
412,52,H,Boston ,2,1,1,4,-400,-400
412,53,V,Philadelphia ,1,1,1,4,5.5u15,5.5u15
412,54,H,Pittsburgh ,1,0,2,3,-140,-130
412,55,V,NY Rangers ,0,0,0,0,5o20,5o25
412,56,H,Montreal ,0,0,0,1,-135,-145
412,57,V,Toronto ,0,0,0,0,5.5o40,5.5o25
412,58,H,Ottawa ,0,1,0,1,-140,-141
412,59,V,Columbus ,1,1,1,3,-155,-116
412,60,H,Florida ,1,1,0,2,5.5u30,5.5u30
412,61,V,Chicago ,2,1,2,5,-125,5o50
412,62,H,Nashville ,1,1,5,7,5.5u35,-123
412,63,V,San Jose ,2,0,1,3,-125,-125
412,64,H,Phoenix ,0,1,1,2,5.5u35,5.5u40
412,65,V,Vancouver ,0,1,1,2,5.5u40,-118
412,66,H,Edmonton ,2,2,1,5,-115,5.5u35
412,67,V,Anaheim ,1,1,1,4,5o20,5o20
412,68,H,Los Angeles ,1,0,2,3,-125,-126
413,1,V,Tampa Bay ,0,0,0,1,-115,-104
413,2,H,Washington ,0,0,0,0,5.5,5.5u15
413,3,V,Detroit ,1,1,1,3,5o15,5o20
413,4,H,St. Louis ,0,0,0,0,-190,-160
413,5,V,Boston ,1,0,1,2,-120,5
413,6,H,New Jersey ,1,0,2,3,5,-132
413,7,V,Carolina ,3,1,1,6,5.5u30,5.5u30
413,8,H,Philadelphia ,1,3,1,5,-140,-130
413,9,V,NY Islanders ,0,1,2,4,-125,-127
413,10,H,Buffalo ,1,1,1,3,5.5u35,5.5u35
413,11,V,Ottawa ,1,1,0,3,5.5o25,5.5o17
413,12,H,Pittsburgh ,1,1,0,2,-170,-145
413,13,V,Nashville ,1,4,2,7,5,5
413,14,H,Minnesota ,2,1,0,3,-160,-180
413,15,V,Calgary ,0,1,0,1,5o30,5o30
413,16,H,Vancouver ,2,3,0,5,-150,-137
413,17,V,Colorado ,1,1,0,2,5.5u20,5.5u15
413,18,H,Anaheim ,0,0,2,3,-135,-124
413,19,V,Dallas ,1,0,0,1,5.5u25,5.5u30
413,20,H,Phoenix ,0,1,1,2,-120,-135
416,51,V,Montreal ,1,1,2,5,5,5u15
416,52,H,Tampa Bay ,1,1,2,4,-130,-110
416,53,V,Columbus ,2,1,0,3,5.5u35,5o40
416,54,H,Pittsburgh ,1,2,1,4,-225,-205
416,55,V,Dallas ,0,2,1,3,5.5u30,5.5u30
416,56,H,Anaheim ,3,1,0,4,-180,-170
417,57,V,Philadelphia ,1,0,0,1,5o04,5u15
417,58,H,NY Rangers ,1,0,3,4,-150,-156
417,59,V,Chicago ,3,0,0,3,5.5u30,5o30
417,60,H,St. Louis ,2,0,1,4,-135,-108
417,61,V,Minnesota ,1,3,0,4,5u30,5u25
417,62,H,Colorado ,1,1,2,5,-144,-140
417,63,V,Los Angeles ,0,0,3,3,4.5o40,4.5o35
417,64,H,San Jose ,3,2,1,6,-150,-135
418,65,V,Detroit ,0,0,1,1,5,5
418,66,H,Boston ,0,0,0,0,-210,-215
418,67,V,Montreal ,0,2,2,4,5o25,5
418,68,H,Tampa Bay ,0,0,1,1,-115,-122
418,69,V,Dallas ,1,0,1,2,5.5u20,5.5u20
418,70,H,Anaheim ,1,1,1,3,-195,-160
419,71,V,Chicago ,0,1,2,3,5o30,100
419,72,H,St. Louis ,2,0,1,4,-115,5o20
419,73,V,Columbus ,1,1,1,4,5.5u25,5.5u35
419,74,H,Pittsburgh ,3,0,0,3,-210,-190
419,75,V,Minnesota ,1,0,1,2,5o25,5
419,76,H,Colorado ,1,2,1,4,-145,-140
420,77,V,Philadelphia ,1,2,1,4,5o15,145
420,78,H,NY Rangers ,2,0,0,2,-160,5
420,79,V,Detroit ,0,1,0,1,5u15,5u25
420,80,H,Boston ,2,1,1,4,-230,-217
420,81,V,Tampa Bay ,0,1,1,2,5o20,5o15
420,82,H,Montreal ,1,1,1,3,-160,-160
420,83,V,Los Angeles ,2,0,0,2,5,5u25
420,84,H,San Jose ,0,3,4,7,-151,-140
421,1,V,Pittsburgh ,0,1,3,4,-121,-126
421,2,H,Columbus ,2,0,1,3,5.5u30,5.5u40
421,3,V,Colorado ,0,0,0,0,5.5u30,5o15
421,4,H,Minnesota ,0,0,0,1,-135,-128
421,5,V,St. Louis ,0,0,0,0,5o30,5o20
421,6,H,Chicago ,1,0,1,2,-170,-147
421,7,V,Anaheim ,0,0,0,0,5.5u20,5.5u30
421,8,H,Dallas ,1,1,1,3,-120,-112
422,9,V,Tampa Bay ,0,1,2,3,5o25,5o25
422,10,H,Montreal ,2,1,1,4,-185,-164
422,11,V,Boston ,2,0,1,3,-145,-135
422,12,H,Detroit ,0,0,0,0,5u25,5u25
422,13,V,NY Rangers ,2,1,1,4,5o20,5
422,14,H,Philadelphia ,1,0,0,1,-125,-104
422,15,V,San Jose ,1,1,1,4,5o15,5u20
422,16,H,Los Angeles ,0,2,1,3,-135,-120
423,17,V,Pittsburgh ,3,0,0,3,-130,-130
423,18,H,Columbus ,1,1,1,4,5.5u20,5.5u35
423,19,V,Anaheim ,2,0,0,2,5.5u35,5.5u40
423,20,H,Dallas ,0,2,2,4,-120,-110
423,21,V,St. Louis ,0,2,1,3,5,5u15
423,22,H,Chicago ,0,2,1,4,-150,-141
424,25,V,Boston ,0,1,1,3,-145,-151
424,26,H,Detroit ,1,1,0,2,5u35,5u20
424,27,V,Colorado ,0,1,0,1,5u15,5u20
424,28,H,Minnesota ,1,1,0,2,-140,-125
424,29,V,San Jose ,1,1,1,3,5o20,5
424,30,H,Los Angeles ,1,3,2,6,-110,-109
425,31,V,NY Rangers ,1,0,0,1,5o15,5
425,32,H,Philadelphia ,1,1,0,2,-115,-106
425,33,V,Chicago ,1,1,0,3,5o20,5o20
425,34,H,St. Louis ,0,1,1,2,-115,-120
425,35,V,Dallas ,1,1,0,2,5.5u35,5.5u35
425,36,H,Anaheim ,2,1,3,6,-160,-160
426,51,V,Detroit ,0,1,1,2,5,5o15
426,52,H,Boston ,1,1,2,4,-230,-220
426,53,V,Columbus ,1,0,0,1,5.5u20,5.5u25
426,54,H,Pittsburgh ,0,1,2,3,-195,-190
426,55,V,Minnesota ,0,1,2,3,5u30,5u28
426,56,H,Colorado ,0,2,1,4,-140,-143
426,57,V,Los Angeles ,2,1,0,3,5o35,5o35
426,58,H,San Jose ,0,0,0,0,-165,-158
427,59,V,Philadelphia ,0,1,1,2,5,5
427,60,H,NY Rangers ,1,2,1,4,-155,-170
427,61,V,St. Louis ,1,0,0,1,5o15,5u15
427,62,H,Chicago ,1,0,4,5,-150,-150
427,65,V,Anaheim ,1,1,2,5,5.5u25,5.5u40
427,66,H,Dallas ,3,1,0,4,-115,-107
428,67,V,Pittsburgh ,2,2,0,4,-135,-130
428,68,H,Columbus ,0,0,3,3,5.5u35,5.5u40
428,71,V,Colorado ,1,1,0,2,5u25,5u18
428,72,H,Minnesota ,2,0,3,5,-125,-134
428,73,V,San Jose ,0,1,0,1,5o20,5o15
428,74,H,Los Angeles ,1,0,3,4,-115,-126
429,77,V,NY Rangers ,0,0,2,2,5,-110
429,78,H,Philadelphia ,1,3,1,5,-115,5o15
430,87,V,Philadelphia ,0,0,1,1,5,5u15
430,88,H,NY Rangers ,0,2,0,2,-140,-145
430,89,V,Minnesota ,1,1,2,5,5o15,5o15
430,90,H,Colorado ,2,0,2,4,-155,-155
430,83,V,Los Angeles ,0,2,3,5,5,5u15
430,84,H,San Jose ,0,1,0,1,-140,-145
501,1,V,Montreal ,1,1,1,4,5u17,5u35
501,2,H,Boston ,0,0,3,3,-180,-195
502,3,V,NY Rangers ,2,0,0,3,5o30,5o35
502,4,H,Pittsburgh ,0,2,0,2,-155,-163
502,5,V,Minnesota ,0,0,2,2,5o20,5o20
502,6,H,Chicago ,1,1,3,5,-200,-215
503,7,V,Los Angeles ,1,0,1,3,5o15,5o15
503,8,H,Anaheim ,1,0,1,2,-135,-118
503,9,V,Montreal ,0,2,1,3,5u15,5u15
503,10,H,Boston ,1,0,4,5,-200,-226
504,11,V,Minnesota ,0,0,1,1,5o30,5o30
504,12,H,Chicago ,1,1,2,4,-205,-205
504,13,V,NY Rangers ,0,0,0,0,5o30,5o35
504,14,H,Pittsburgh ,0,1,2,3,-165,-175
505,15,V,Pittsburgh ,0,2,0,2,5o20,5o20
505,16,H,NY Rangers ,0,0,0,0,-111,-105
505,17,V,Los Angeles ,2,0,1,3,5o15,5
505,18,H,Anaheim ,1,0,0,1,-130,-140
506,19,V,Boston ,0,1,1,2,-140,-133
506,20,H,Montreal ,2,1,1,4,5o20,5
506,21,V,Chicago ,0,0,0,0,-135,-130
506,22,H,Minnesota ,0,0,4,4,5o30,5o20
507,23,V,Pittsburgh ,1,1,2,4,-115,5
507,24,H,NY Rangers ,0,1,1,2,5u15,-113
508,51,V,Boston ,0,0,0,1,-135,-133
508,52,H,Montreal ,0,0,0,0,5o15,5o15
508,53,V,Anaheim ,1,1,1,3,5u20,5u20
508,54,H,Los Angeles ,0,1,1,2,-140,-145
509,55,V,NY Rangers ,2,2,1,5,5o25,5o15
509,56,H,Pittsburgh ,0,1,0,1,-170,-170
509,57,V,Chicago ,1,1,0,2,-130,-126
509,58,H,Minnesota ,1,2,1,4,5o15,5u15
510,59,V,Montreal ,0,1,1,2,5u20,5u20
510,60,H,Boston ,1,2,1,4,-190,-190
510,61,V,Anaheim ,2,0,0,2,5u20,5u20
510,62,H,Los Angeles ,0,0,0,0,-155,-145
511,63,V,Minnesota ,1,0,0,1,5o20,5
511,64,H,Chicago ,0,1,1,2,-200,-196
511,65,V,Pittsburgh ,1,0,0,1,5o20,5o15
511,66,H,NY Rangers ,2,1,0,3,-115,-108
512,67,V,Boston ,0,0,0,0,-140,-123
512,68,H,Montreal ,1,2,1,4,5,5
512,69,V,Los Angeles ,1,1,1,3,5u20,5u25
512,70,H,Anaheim ,1,3,0,4,-130,-124
513,71,V,NY Rangers ,1,1,0,2,5,5
513,72,H,Pittsburgh ,0,1,0,1,-165,-150
513,73,V,Chicago ,1,0,0,2,-130,-110
513,74,H,Minnesota ,0,1,0,1,5u15,5u20
514,75,V,Montreal ,1,1,1,3,5u15,5u25
514,76,H,Boston ,0,1,0,1,-190,-190
514,77,V,Anaheim ,0,1,0,1,5,5u15
514,78,H,Los Angeles ,1,1,0,2,-145,-140
516,81,V,Los Angeles ,3,2,1,6,5u25,5u45
516,82,H,Anaheim ,0,1,1,2,-125,-132
517,1,V,NY Rangers ,2,2,3,7,5u35,4.5o50
517,2,H,Montreal ,0,1,1,2,-130,-126
518,3,V,Los Angeles ,0,1,0,1,5,5u30
518,4,H,Chicago ,1,1,1,3,-145,-155
519,5,V,NY Rangers ,2,1,0,3,5u20,-114
519,6,H,Montreal ,1,0,0,1,-130,5u30
521,7,V,Los Angeles ,0,1,5,6,5u15,5u35
521,8,H,Chicago ,1,1,0,2,-150,-150
522,9,V,Montreal ,0,1,1,3,5u20,5u25
522,10,H,NY Rangers ,1,0,1,2,-180,-173
524,11,V,Chicago ,2,0,1,3,5u15,5u30
524,12,H,Los Angeles ,1,2,1,4,-135,-130
525,13,V,Montreal ,0,1,1,2,5u20,5u25
525,14,H,NY Rangers ,1,1,0,3,-175,-190
526,15,V,Chicago ,0,1,1,2,5u25,5u25
526,16,H,Los Angeles ,3,1,1,5,-130,-126
527,17,V,NY Rangers ,1,3,0,4,-115,5u20
527,18,H,Montreal ,2,3,2,7,5u20,-111
528,19,V,Los Angeles ,2,2,0,4,5,5u15
528,20,H,Chicago ,3,0,1,5,-140,-152
529,21,V,Montreal ,0,0,0,0,5o15,5o15
529,22,H,NY Rangers ,0,1,0,1,-185,-175
530,23,V,Chicago ,0,2,2,4,5o25,5
530,24,H,Los Angeles ,1,0,2,3,-135,-153
601,27,V,Los Angeles ,2,1,1,5,5o25,5u15
601,28,H,Chicago ,3,1,0,4,-155,-140
604,51,V,NY Rangers ,2,0,0,2,5u20,5u25
604,52,H,Los Angeles ,1,1,0,3,-160,-150
607,53,V,NY Rangers ,2,2,0,4,5u20,5u30
607,54,H,Los Angeles ,0,2,2,5,-155,-151
609,55,V,Los Angeles ,1,2,0,3,5o10,5o15
609,56,H,NY Rangers ,0,0,0,0,-122,-155
611,57,V,Los Angeles ,0,1,0,1,5u15,5o15
611,58,H,NY Rangers ,1,1,0,2,-130,-145
613,59,V,NY Rangers ,0,2,0,2,5u19,5u15
613,60,H,Los Angeles ,1,0,1,3,-163,-170
